Priority_Score,Action,Difficulty_Tier,Company,Role,Location,Competitiveness_Score,Resume_Match_Score,Cold_Email_Score,Recency_Score,Competitiveness_Reason,Match_Reason,Cold_Email_Reason,Apply_Link,Alumni_Search,Recruiter_Search,Date_Posted
54,Apply Soon,3,Merck,Future Talent Program Intern - Data Science and Scientific Informatics,"Cambridge, MA | Linden, NJ",8,7,6,6,"Merck is a well-established pharmaceutical company with a strong presence in the industry, making it moderately competitive.","The student's experience in software engineering and data science, along with their projects in machine learning and algorithmic trading, aligns well with Merck's focus on data-driven decision making and scientific informatics.","Given the student's current internship at GE Appliances, a cold email may not be the most effective approach, but it could still be worth a try to stand out from other applicants.",https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Massachusetts---Cambridge-320-Bent-Street/XMLNAME-2026-Future-Talent-Program---Data-Science-and-Scientific-Informatics---Intern_R386152?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Merck%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Merck%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-24
54,Apply Soon,3,G2,GTM AI Engineering Intern,"Chicago, IL",8,7,6,6,"G2 is a well-established company with a strong presence in the SaaS industry, making it moderately difficult to get an internship.","The student's experience in software engineering and AI/ML projects aligns with the requirements of the GTM AI Engineering Intern role, making it a good fit.","Given the student's current internship at GE Appliances, a cold email may not be the most effective approach, but it could still be worth a try if the student has a strong connection to someone at G2.",https://jobs.ashbyhq.com/G2/c61dbaff-87e5-4481-82a7-0636e8aea415/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22G2%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22G2%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-24
48,Apply Soon,3,ABB,Data Analyst Intern,"Houston, TX",8,6,4,6,"ABB is a large, global company with a strong presence in the energy and industrial sectors, making it a challenging company to get an internship at.","The resume shows a good balance of technical skills, including programming languages and data science tools, but lacks direct experience in data analysis or a related field.","Given the large size of ABB and the competitiveness of the internship, it may be difficult to get a response from a hiring manager via cold email.",https://abb.wd3.myworkdayjobs.com/external_career_page/job/Houston-Texas-United-States-of-America/Data-Analyst-Intern---Summer-2026_JR00025324?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ABB%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ABB%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-24
54,Apply Soon,3,Western Digital,2026 Summer Intern - Data Engineering,"San Jose, CA",8,7,6,6,"Western Digital is a well-established company with a strong presence in the data storage industry, making it moderately competitive for internships.","The student's experience in software engineering and data science, along with their projects in machine learning and algorithmic trading, demonstrate a strong fit for the Data Engineering role.","Given the student's current internship at GE Appliances, a cold email may not be the most effective way to stand out, but it could still help to establish a connection with the hiring team.",https://jobs.smartrecruiters.com/WesternDigital/744000110544134?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Western%20Digital%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Western%20Digital%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-22
57,Apply Soon,3,Entegris,AI-Driven Supply Chain Data & Data Management Intern/Co-op,"Round Rock, TX",6,7,4,6,"Entegris has a strong presence in the semiconductor industry, but its size and industry may not be as competitive as other tech companies.","The student's experience in software engineering and data science, along with their projects in algorithmic stock trading and heart disease prediction, demonstrate relevant skills for AI-driven supply chain data management.","Given the student's current internship at GE Appliances, a cold email may not be effective in getting their attention, but it could be worth trying if they have a strong connection to the company or industry.",https://entegris.wd1.myworkdayjobs.com/entegriscareers/job/Round-Rock-TX/AI-Driven-Supply-Chain-Data---MDM-Co-Op---Fall-2026_REQ-10161?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Entegris%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Entegris%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
51,Apply Soon,3,Allied Solutions,Sales Data & Analytics Intern,"St Paul, MN",6,5,4,6,Allied Solutions is a mid-sized company with a relatively open hiring process.,"The resume shows some relevant experience in software engineering and data science, but lacks direct experience in sales or analytics.","The resume does not have any direct connections to Allied Solutions, making cold emailing less effective.",https://alliedsolutions.wd501.myworkdayjobs.com/Allied_External/job/St-Paul-MN/Sales-Operations-Intern_R-010236?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Allied%20Solutions%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Allied%20Solutions%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
54,Apply Soon,3,WebAI,Intern - Machine Learning Engineer,"Austin, TX",8,7,6,6,"WebAI is a well-funded startup with a strong presence in the AI industry, making it moderately competitive.","The student's experience in PyTorch, Scikit-learn, and Pandas aligns well with WebAI's machine learning focus.","Given the student's relevant experience and the company's size, a cold email may not be the most effective way to get noticed.",https://jobs.ashbyhq.com/webai/d4d6bcde-2c73-4c56-b41c-841e405dda9e/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22WebAI%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22WebAI%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
54,Apply Soon,3,Micron Technology,Intern – Design Verification - AI/ML Engineer,"San Jose, CA",8,7,6,6,"Micron Technology is a leading semiconductor company with a strong presence in the industry, making it a competitive company to get into.","The resume shows experience in software engineering, multithreading, and GPU programming, which are relevant to the role, but lacks direct experience in AI/ML design verification.","Cold emailing may be viable if the student can establish a connection with a current employee or alumni, but it may be challenging to stand out in a competitive company like Micron Technology.",https://micron.wd1.myworkdayjobs.com/External/job/San-Jose-CA/Intern---Design-Verification--AI-ML-Engineer-_JR91773?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Micron%20Technology%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Micron%20Technology%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
60,Apply Soon,3,First American,Data Engineering Intern,"Orange, CA",4,6,4,6,"First American is a large company with multiple internship programs, but the Data Engineering role is still competitive due to the technical requirements.","The student's experience in software engineering and data science, along with their projects in machine learning and algorithmic trading, demonstrate a strong fit for the Data Engineering role.","Given the student's current internship at GE Appliances, a cold email may not be the most effective way to stand out, but it could still be worth a try if the student has a strong connection to First American or the role.",https://firstam.wd1.myworkdayjobs.com/firstamericancareers/job/USA-California-Santa-Ana/Data-Engineering-Intern---REMOTE_R054683?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22First%20American%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22First%20American%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
54,Apply Soon,3,Tatari,Data Science – Intern,NYC | LA | SF,8,7,6,6,"Tatari is a well-funded company with a strong presence in the advertising industry, making it moderately competitive.","The student's experience in software engineering and data science, along with their projects in algorithmic stock trading and heart disease prediction, demonstrate a strong fit for the Data Science – Intern role at Tatari.","Given the student's current internship at GE Appliances, a cold email may not be the most effective approach, but it could still be worth a try to stand out from other applicants.",https://job-boards.greenhouse.io/tatari/jobs/8432060002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
54,Apply Soon,3,Tatari,Data Science Analyst – Intern,NYC | LA | SF,8,7,6,6,"Tatari is a well-funded startup with a strong presence in the advertising technology space, making it a competitive internship opportunity.","The student's experience in software engineering and data science, along with their projects in algorithmic trading and heart disease prediction, demonstrate a strong fit for the Data Science Analyst role.","While the student's resume shows promise, the lack of direct experience in advertising technology or data science in the entertainment industry may make cold emailing less effective.",https://job-boards.greenhouse.io/tatari/jobs/8432038002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
54,Apply Soon,3,Tatari,Data Science – Intern,NYC,8,7,6,6,"Tatari is a well-funded company with a strong presence in the NYC data science scene, making it moderately difficult to get an internship.","The student's experience in software engineering and data science, along with their projects in machine learning and deep learning, make them a strong fit for the Data Science – Intern role at Tatari.","Given the competitiveness of the company, a cold email may not be the most effective way to get noticed, but it could be worth a try if the student has a strong connection or referral.",https://job-boards.greenhouse.io/tatari/jobs/8432059002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
54,Apply Soon,3,Tatari,Data Science – Intern,SF | NYC | LA,8,7,6,6,"Tatari is a well-funded company with a strong presence in the advertising industry, making it moderately difficult to get an internship.","The student has experience with data science projects, including algorithmic stock trading and heart disease prediction, and has skills in PyTorch and Scikit-learn, making them a good fit for the role.","The student is currently interning at GE Appliances, which may make it more challenging to get a response from Tatari, but it's still worth a try.",https://job-boards.greenhouse.io/tatari/jobs/8432058002?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Tatari%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29,2026-02-21
